sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:kardex_name,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
11449,Stent Placement IR,226,,Radiology,0.88,APPROVED,EQUIVALENT,vvcb,1683208249597,4197191,Insertion of stent using fluoroscopic guidance,Procedure,MAPS_TO,,vvcb,1683208248894,
11803,Hysterosalpingogram IR,226,,Radiology,0.92,APPROVED,EQUAL,vvcb,1682610748111,4059199,Hysterosalpingography,Procedure,MAPS_TO,,<auto>,1682607102626,
6463,Venacava Filter Placement IR,23,,Radiology,0.47,APPROVED,INEXACT,vvcb,1683209021426,4337255,Insertion of sieve into vena cava,Procedure,MAPS_TO,,vvcb,1683209015910,
12769,MR Parotid,226,,Radiology,0.49,APPROVED,EQUIVALENT,vvcb,1682693890481,4171225,MRI of parotid gland,Procedure,MAPS_TO,,vvcb,1682693890028,
13325,zz,22,,Radiology,0.31,APPROVED,EQUAL,vvcb,1682672670974,4129922,Unknown,Observation,MAPS_TO,,vvcb,1682672670466,
6559,Arthrogram CT,21,,Radiology,0.87,APPROVED,EQUAL,vvcb,1682608938603,4082976,CT arthrogram,Procedure,MAPS_TO,,vvcb,1682608938024,
6517,DMSA Renal Scan NM,225,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682674358087,4329502,SPECT of kidney using dimercaptosuccinic acid,Procedure,MAPS_TO,,<auto>,1682607102954,
12104,Femur CT,225,,Radiology,0.65,APPROVED,EQUAL,vvcb,1682610224494,45765532,Computed tomography of femur,Procedure,MAPS_TO,,vvcb,1682610224041,
10846,Femur MRI,222,,Radiology,0.62,APPROVED,EQUAL,vvcb,1682610243229,4141812,MRI of femur,Procedure,MAPS_TO,,vvcb,1682610242744,
5381,Neuro Angiogram Cisplatin IR,20,,Radiology,0.57,UNCHECKED,UNREVIEWED,,0,4299523,Angiography,Procedure,MAPS_TO,,<auto>,1682607103220,
6425,Discogram DX,20,,Radiology,0.71,APPROVED,EQUAL,vvcb,1682609793035,4298664,Discogram,Procedure,MAPS_TO,,<auto>,1682607103360,
12162,Myelogram Cervical DX,212,,Radiology,0.73,APPROVED,EQUAL,vvcb,1682668967144,4155858,Cervical myelography,Procedure,MAPS_TO,,<auto>,1682607103423,
6515,Thyroid Uptake NM,20,,Radiology,0.70,APPROVED,EQUAL,vvcb,1682675536497,35622415,Radionuclide imaging of thyroid using iodine radioisotope,Procedure,MAPS_TO,,vvcb,1682675535793,
13484,Lumbar Puncture Using Fluoroscopic Guidance,19,,Radiology,1.00,APPROVED,EQUAL,vvcb,1682610970273,4231796,Lumbar puncture using fluoroscopic guidance,Procedure,MAPS_TO,,<auto>,1682607103970,
6530,Salivary Gland Scan NM,19,,Radiology,0.66,APPROVED,EQUAL,vvcb,1682670341302,4082861,US scan of salivary glands,Procedure,MAPS_TO,,<auto>,1682607104189,
15903,A&E Pregnancy Test,18,,Radiology,0.59,APPROVED,EQUAL,vvcb,1682608481208,4250175,Pregnancy detection examination,Procedure,MAPS_TO,,<auto>,1682607104392,
516,Zygomatic Arches DX,18,,Radiology,0.54,APPROVED,EQUAL,vvcb,1682672649881,4181790,X-ray of zygoma,Procedure,MAPS_TO,,vvcb,1682672649452,
11850,Brainlab Stereo MRI,17,,Radiology,0.37,APPROVED,EQUAL,vvcb,1682674906439,37311324,MRI of brain,Procedure,MAPS_TO,,vvcb,1682674905627,
11358,US HX (SDBN),16,,Radiology,0.21,FLAGGED,EQUAL,vvcb,1682694611085,1340204,History of event,Observation,MAPS_TO,,vvcb,1682672400863,
14143,MR Brain Functional,16,,Radiology,0.61,APPROVED,EQUAL,vvcb,1682668913751,4082706,MRI of brain with functional imaging,Procedure,MAPS_TO,,vvcb,1682668913243,
2822,Transcatheter Biopsy Procedure IR,16,,Radiology,0.86,APPROVED,EQUAL,vvcb,1682672158079,35615195,Transcatheter biopsy,Procedure,MAPS_TO,,<auto>,1682607105892,
2881,Elbow Arthrogram DX,16,,Radiology,0.84,APPROVED,EQUAL,vvcb,1682609865849,4169296,Fluoroscopic arthrography of elbow,Procedure,MAPS_TO,,<auto>,1682607106064,
3234,Angiogram Head and Neck IR,16,,Radiology,0.68,APPROVED,EQUIVALENT,vvcb,1683036122822,45765718,MR angiography of head and neck,Procedure,MAPS_TO,,<auto>,1682607106298,
